,PERMCO,fyear,dlrsn
36860,17317,2017,0.0
36861,17317,2018,0.0
36862,17317,2019,0.0
36863,36373,2000,0.0
36864,36373,2001,0.0
36865,36373,2002,0.0
36866,36373,2003,0.0
36867,36373,2004,0.0
36868,36373,2005,0.0
36869,36373,2006,0.0
36870,36373,2007,0.0
36871,36373,2008,0.0
36872,36373,2009,0.0
36873,36373,2010,0.0
36874,36373,2011,0.0
36875,36373,2012,0.0
36876,36373,2013,0.0
36877,36373,2014,0.0
36878,36373,2015,0.0
36879,36373,2016,0.0
36880,36373,2017,0.0
36881,36373,2018,0.0
36882,36373,2019,0.0
36883,52700,2008,0.0
36884,52700,2009,0.0
36885,52700,2010,0.0
36886,52700,2011,0.0
36887,52700,2012,0.0
36888,52700,2013,0.0
36889,52700,2014,0.0
36890,55219,2015,0.0
36891,55219,2016,0.0
36892,55219,2017,0.0
36893,55219,2018,0.0
36894,55219,2019,0.0
36895,17314,2000,0.0
36896,17314,2001,0.0
36897,17314,2002,0.0
36898,17314,2003,0.0
36899,17314,2004,0.0
36900,17314,2005,0.0
36901,17314,2006,0.0
36902,17314,2007,0.0
36903,17314,2008,0.0
36904,17314,2009,0.0
36905,17314,2010,0.0
36906,17314,2011,0.0
36907,17314,2012,0.0
36908,17314,2013,0.0
36909,17314,2014,0.0
36910,17314,2015,0.0
36911,17314,2016,0.0
36912,17314,2017,0.0
36913,17314,2018,0.0
36914,17314,2019,0.0
36915,17322,2000,0.0
36916,17322,2001,0.0
36917,17322,2002,0.0
36918,17322,2003,0.0
36919,17322,2004,0.0
36920,17322,2005,0.0
36921,17322,2006,0.0
36922,17322,2007,0.0
36923,17322,2008,0.0
36924,17322,2010,0.0
36925,17322,2011,0.0
36926,17322,2012,0.0
36927,17322,2013,0.0
36928,17322,2014,0.0
36929,17322,2015,0.0
36930,17322,2016,0.0
36931,17322,2017,0.0
36932,17322,2018,0.0
36933,17322,2019,0.0
36934,17323,2000,0.0
36935,17323,2001,0.0
36936,17323,2002,0.0
36937,47013,2005,0.0
36938,47013,2006,0.0
36939,47013,2007,0.0
36940,47013,2008,0.0
36941,47013,2009,0.0
36942,47013,2010,0.0
36943,47013,2011,0.0
36944,47013,2012,0.0
36945,47013,2013,0.0
36946,47013,2014,0.0
36947,47013,2015,0.0
36948,47013,2016,0.0
36949,47013,2017,0.0
36950,47013,2018,0.0
36951,47013,2019,0.0
36952,17346,2000,0.0
36953,17346,2001,0.0
36954,17346,2002,0.0
36955,17346,2003,0.0
36956,17346,2004,0.0
36957,17346,2005,0.0
36958,17346,2006,0.0
36959,17346,2007,0.0
36960,17346,2008,0.0
36961,17346,2009,0.0
36962,17346,2010,0.0
36963,17346,2011,0.0
36964,17346,2012,0.0
36965,17346,2013,0.0
36966,17346,2014,0.0
36967,17346,2015,0.0
36968,17346,2016,0.0
36969,17346,2017,0.0
36970,17346,2018,0.0
36971,17346,2019,0.0
36972,17343,2000,0.0
36973,17343,2001,0.0
36974,17343,2002,0.0
36975,17343,2003,0.0
36976,17343,2004,0.0
36977,17343,2005,0.0
36978,17343,2006,0.0
36979,17343,2007,0.0
36980,17343,2008,0.0
36981,17343,2009,0.0
36982,17343,2010,0.0
36983,17343,2011,0.0
36984,17343,2012,0.0
36985,17343,2013,0.0
36986,17343,2014,0.0
36987,17343,2015,0.0
36988,17343,2016,0.0
36989,17343,2017,0.0
36990,17343,2018,0.0
36991,17387,2000,0.0
36992,17387,2001,0.0
36993,17387,2002,0.0
36994,17387,2003,0.0
36995,17387,2004,0.0
36996,17387,2005,0.0
36997,17387,2006,0.0
36998,17387,2007,0.0
36999,17387,2008,0.0
37000,17387,2009,0.0
37001,17387,2010,0.0
37002,17387,2011,0.0
37003,17387,2012,0.0
37004,36364,2000,0.0
37005,36364,2001,0.0
37006,36364,2002,0.0
37007,36364,2003,0.0
37008,36364,2004,0.0
37009,36364,2005,0.0
37010,36364,2006,0.0
37011,36364,2007,0.0
37012,36364,2008,0.0
37013,36364,2009,0.0
37014,36364,2010,0.0
37015,36364,2011,0.0
37016,36364,2012,0.0
37017,36364,2013,0.0
37018,36364,2014,0.0
37019,36364,2015,0.0
37020,36364,2016,0.0
37021,36364,2017,0.0
37022,36364,2018,0.0
37023,36364,2019,0.0
37024,17395,2000,0.0
37025,17395,2001,0.0
37026,17395,2002,0.0
37027,17395,2003,0.0
37028,17395,2004,0.0
37029,17395,2005,0.0
37030,17395,2006,0.0
37031,17395,2007,0.0
37032,17395,2008,0.0
37033,17395,2009,0.0
37034,17395,2010,0.0
37035,17395,2011,0.0
37036,17395,2012,0.0
37037,17395,2013,0.0
37038,17395,2014,0.0
37039,17395,2015,0.0
37040,17395,2016,0.0
37041,17395,2017,0.0
37042,17395,2018,0.0
37043,17395,2019,0.0
37044,17403,2000,0.0
37045,17403,2001,0.0
37046,17403,2002,0.0
37047,17403,2003,1.0
37048,17473,2000,0.0
37049,17473,2001,0.0
37050,17473,2002,0.0
37051,17473,2003,0.0
37052,17473,2004,0.0
37053,17473,2005,0.0
37054,17473,2006,0.0
37055,17473,2007,0.0
37056,17473,2008,0.0
37057,17473,2009,0.0
37058,17473,2010,0.0
37059,17473,2011,0.0
37060,17473,2012,0.0
37061,17473,2013,0.0
37062,17473,2014,0.0
37063,17473,2015,0.0
37064,17473,2016,0.0
37065,17473,2017,0.0
37066,17473,2018,0.0
37067,17473,2019,0.0
37068,36380,2000,0.0
37069,36380,2001,0.0
37070,36380,2002,0.0
37071,36380,2003,0.0
37072,36380,2004,0.0
37073,36380,2005,0.0
37074,36380,2006,0.0
37075,36380,2007,0.0
37076,36380,2008,0.0
37077,36380,2009,0.0
37078,36380,2010,0.0
37079,36380,2011,0.0
37080,36380,2012,0.0
37081,36380,2013,0.0
37082,36380,2014,0.0
37083,36380,2015,0.0
37084,36380,2016,0.0
37085,36380,2017,0.0
37086,36380,2018,0.0
37087,36380,2019,0.0
37088,17476,2000,0.0
37089,17476,2001,0.0
37090,17476,2002,0.0
37091,17476,2003,0.0
37092,17476,2004,0.0
37093,17476,2005,0.0
37094,17476,2006,0.0
37095,17476,2007,0.0
37096,17476,2008,0.0
37097,17476,2009,0.0
37098,17476,2010,0.0
37099,17480,2000,0.0
37100,17480,2001,0.0
37101,17480,2002,0.0
37102,17480,2003,0.0
37103,17480,2004,0.0
37104,17480,2005,0.0
37105,17480,2006,0.0
37106,17480,2007,0.0
37107,17491,2000,0.0
37108,17491,2001,0.0
37109,17491,2002,0.0
37110,17502,2000,0.0
37111,17502,2001,0.0
37112,17502,2002,0.0
37113,17502,2003,0.0
37114,17502,2004,0.0
37115,17502,2005,0.0
37116,17502,2006,0.0
37117,17502,2007,0.0
37118,17502,2008,0.0
37119,17502,2009,0.0
37120,17502,2010,0.0
37121,17502,2013,0.0
37122,17502,2015,0.0
37123,17502,2017,0.0
37124,17502,2019,0.0
37125,17524,2000,0.0
37126,17524,2001,0.0
37127,17524,2002,0.0
37128,17524,2003,0.0
37129,17524,2004,0.0
37130,17524,2005,0.0
37131,17524,2006,0.0
37132,17524,2007,0.0
37133,17524,2008,0.0
37134,17524,2009,0.0
37135,17524,2010,0.0
37136,17524,2011,0.0
37137,17524,2012,1.0
37138,23511,2000,0.0
37139,23511,2001,0.0
37140,23511,2002,0.0
37141,23511,2003,0.0
37142,23511,2004,0.0
37143,23511,2005,0.0
37144,23511,2006,0.0
37145,23511,2007,0.0
37146,23511,2008,0.0
37147,23511,2009,0.0
37148,23511,2010,0.0
37149,23511,2011,0.0
37150,23511,2012,0.0
37151,23511,2013,0.0
37152,23511,2014,0.0
37153,23511,2015,0.0
37154,23511,2016,0.0
37155,23511,2017,0.0
37156,23511,2018,0.0
37157,23511,2019,0.0
37158,18348,2000,0.0
37159,18348,2001,0.0
37160,18348,2002,0.0
37161,18348,2003,0.0
37162,18348,2004,0.0
37163,18348,2005,0.0
37164,18348,2006,0.0
37165,18348,2007,0.0
37166,18348,2008,0.0
37167,18348,2009,0.0
37168,18348,2010,0.0
37169,18348,2011,0.0
37170,18348,2012,0.0
37171,18348,2013,0.0
37172,18348,2014,0.0
37173,18348,2015,0.0
37174,18348,2016,0.0
37175,18348,2017,0.0
37176,18348,2018,0.0
37177,18348,2019,0.0
37178,18406,2000,0.0
37179,18406,2001,0.0
37180,18406,2002,0.0
37181,18406,2003,0.0
37182,53066,2009,0.0
37183,53066,2010,0.0
37184,53066,2011,0.0
37185,53066,2012,1.0
37187,18455,2000,0.0
37188,18455,2001,0.0
37189,18455,2002,0.0
37190,18455,2003,0.0
37191,18455,2004,0.0
37192,18455,2005,0.0
37193,18455,2006,0.0
37194,18455,2007,0.0
37195,18455,2008,0.0
37196,18455,2009,0.0
37197,18455,2010,0.0
37198,18455,2011,0.0
37199,18455,2012,0.0
37200,18455,2013,0.0
37201,18455,2014,0.0
37202,18455,2015,0.0
37203,18455,2016,0.0
37204,18455,2017,0.0
37205,18455,2018,0.0
37206,18455,2019,0.0
37207,36952,2000,0.0
37208,36952,2001,0.0
37209,36952,2002,0.0
37210,36952,2003,0.0
37211,36952,2004,0.0
37212,36952,2005,0.0
37213,36952,2006,0.0
37214,36952,2007,0.0
37215,36952,2008,0.0
37216,36952,2009,0.0
37217,36952,2010,0.0
37218,36952,2011,0.0
37219,36952,2012,0.0
37220,36952,2013,0.0
37221,36952,2014,0.0
37222,36952,2015,0.0
37223,36952,2016,0.0
37224,36952,2017,0.0
37225,36952,2018,0.0
37226,36952,2019,0.0
37227,36954,2000,0.0
37228,36954,2001,0.0
37229,36954,2002,0.0
37230,36954,2003,0.0
37231,36954,2004,0.0
37232,36954,2005,0.0
37233,36954,2006,0.0
37234,36954,2007,0.0
37235,36954,2008,0.0
37236,36954,2009,0.0
37237,36954,2010,0.0
37238,36954,2011,0.0
37239,36954,2012,0.0
37240,36954,2013,0.0
37241,36954,2014,0.0
37242,36954,2015,0.0
37243,36954,2016,0.0
37244,36954,2017,0.0
37245,36954,2018,0.0
37246,36954,2019,0.0
37247,18701,2000,0.0
37248,18701,2001,0.0
37249,18701,2002,0.0
37250,18709,2000,0.0
37251,18709,2001,0.0
37252,18709,2002,0.0
37253,18709,2003,0.0
37254,18709,2004,0.0
37255,18709,2005,0.0
37256,18709,2006,0.0
37257,18709,2007,0.0
37258,18709,2008,0.0
37259,18709,2009,0.0
37260,18709,2010,0.0
37261,18709,2011,0.0
37262,18709,2012,0.0
37263,18709,2013,0.0
37264,18709,2014,0.0
37265,18709,2015,0.0
37266,18709,2016,0.0
37267,18709,2017,0.0
37268,18709,2018,0.0
37269,18709,2019,0.0
37270,37923,2000,0.0
37271,37923,2001,0.0
37272,37923,2002,0.0
37273,37923,2003,0.0
37274,37923,2004,0.0
37275,37923,2005,0.0
37276,37923,2006,0.0
37277,37923,2007,0.0
37278,37923,2008,0.0
37279,37923,2009,0.0
37280,37923,2010,0.0
37281,37923,2011,0.0
37282,37923,2012,0.0
37283,37923,2013,0.0
37284,37923,2014,0.0
37285,37923,2015,0.0
37286,37923,2016,0.0
37287,37923,2017,0.0
37288,37923,2018,0.0
37289,37923,2019,0.0
37290,37148,2000,0.0
37291,37148,2001,0.0
37292,37148,2002,0.0
37293,37148,2003,0.0
37294,37148,2004,0.0
37295,37148,2005,0.0
37296,37148,2006,0.0
37297,37148,2007,0.0
37298,37148,2008,0.0
37299,37148,2009,0.0
37300,37148,2010,0.0
37301,37148,2011,0.0
37302,37148,2012,0.0
37303,37148,2013,0.0
37304,37148,2014,0.0
37305,37148,2015,0.0
37306,37148,2016,0.0
37307,37148,2017,0.0
37308,37148,2018,0.0
37309,37148,2019,0.0
37310,53402,2010,0.0
37311,53402,2011,0.0
37312,53402,2012,0.0
37313,53402,2013,0.0
37314,53402,2014,0.0
37315,53402,2015,0.0
37316,53402,2016,0.0
37317,53402,2017,0.0
37318,53402,2018,0.0
37319,53402,2019,0.0
37320,37161,2000,0.0
37321,37161,2001,0.0
37322,37161,2002,0.0
37323,37161,2003,0.0
37324,37161,2004,0.0
37325,37161,2005,0.0
37326,37161,2006,0.0
37327,37161,2007,0.0
37328,37161,2008,0.0
37329,37161,2009,0.0
37330,37161,2010,0.0
37331,37161,2011,0.0
37332,37161,2012,0.0
37333,37161,2013,0.0
37334,37161,2014,0.0
37335,37161,2015,0.0
37336,37161,2016,0.0
37337,37161,2017,0.0
37338,37161,2018,0.0
37339,37161,2019,0.0
37340,37138,2000,0.0
37341,37138,2001,0.0
37342,37138,2002,0.0
37343,37138,2008,0.0
37344,37138,2015,0.0
37345,37138,2016,0.0
37346,37138,2019,0.0
37347,37958,2000,0.0
37348,37958,2001,0.0
37349,37958,2002,0.0
37350,37958,2003,0.0
37351,37958,2004,0.0
37352,37958,2005,0.0
37353,37958,2006,0.0
37354,37958,2007,0.0
37355,37958,2008,0.0
37356,37958,2009,0.0
37357,37958,2010,0.0
37358,37958,2011,0.0
37359,37958,2012,0.0
37360,37958,2013,0.0
37361,37958,2014,0.0
37362,37958,2015,0.0
37363,37958,2016,0.0
37364,37958,2017,0.0
37365,37958,2018,0.0
37366,37958,2019,0.0
37367,36957,2000,0.0
37368,36957,2001,0.0
37369,36957,2002,0.0
37370,36957,2003,0.0
37371,36957,2004,0.0
37372,36957,2005,0.0
37373,36957,2006,0.0
37374,36957,2007,0.0
37375,37167,2000,0.0
37376,37167,2001,0.0
37377,37167,2002,0.0
37378,37167,2003,0.0
37379,37167,2004,0.0
37380,37167,2005,0.0
37381,37167,2006,0.0
37382,37167,2007,0.0
37383,37167,2008,0.0
37384,37167,2009,0.0
37385,37167,2010,0.0
37386,37167,2011,0.0
37387,37167,2012,0.0
37388,37167,2013,0.0
37389,37167,2014,0.0
37390,37167,2015,0.0
37391,37167,2016,0.0
37392,37167,2017,0.0
37393,37167,2018,0.0
37394,37167,2019,0.0
37395,37168,2000,0.0
37396,37168,2001,0.0
37397,37168,2002,0.0
37398,37168,2003,0.0
37399,37168,2004,0.0
37400,37168,2005,0.0
37401,37168,2006,0.0
37402,37168,2007,0.0
37403,37168,2008,0.0
37404,37168,2009,0.0
37405,37168,2010,0.0
37406,37168,2011,0.0
37407,37168,2012,0.0
37408,37168,2013,0.0
37409,37168,2014,0.0
37410,37168,2015,0.0
37411,37168,2016,0.0
37412,37168,2017,0.0
37413,37168,2018,0.0
37414,37168,2019,0.0
37415,37188,2000,0.0
37416,37188,2001,0.0
37417,37188,2002,0.0
37418,37188,2003,0.0
37419,37188,2004,0.0
37420,37188,2005,0.0
37421,37188,2006,0.0
37422,37188,2007,0.0
37423,37188,2008,0.0
37424,37188,2009,0.0
37425,37188,2010,0.0
37426,37188,2011,0.0
37427,37188,2012,0.0
37428,37188,2013,0.0
37429,37188,2014,0.0
37430,37188,2015,0.0
37431,37188,2016,0.0
37432,37188,2017,0.0
37433,37188,2018,0.0
37434,37188,2019,0.0
37435,37154,2000,0.0
37436,37154,2001,0.0
37437,37154,2002,0.0
37438,37154,2003,0.0
37439,37154,2004,0.0
37440,37154,2005,0.0
37441,37154,2006,0.0
37442,37154,2007,0.0
37443,37154,2008,0.0
37444,37154,2009,0.0
37445,37154,2010,0.0
37446,37154,2011,0.0
37447,37154,2012,0.0
37448,37154,2013,0.0
37449,37154,2014,0.0
37450,37154,2015,0.0
37451,37154,2016,0.0
37452,37154,2017,0.0
37453,37154,2018,0.0
37454,37154,2019,0.0
37455,37175,2000,0.0
37456,37175,2001,0.0
37457,37175,2002,0.0
37458,37175,2003,0.0
37459,37175,2004,0.0
37460,37175,2005,0.0
37461,37175,2006,0.0
37462,37175,2007,0.0
37463,37175,2008,0.0
37464,37175,2009,0.0
37465,37175,2010,0.0
37466,37175,2011,0.0
37467,37175,2012,0.0
37468,37175,2013,0.0
37469,37175,2014,0.0
37470,37175,2015,0.0
37471,37175,2016,0.0
37472,37175,2017,0.0
37473,37175,2018,0.0
37474,37175,2019,0.0
37475,37739,2000,0.0
37476,37739,2001,0.0
37477,37739,2002,0.0
37478,37739,2003,0.0
37479,37739,2004,0.0
37480,37739,2005,0.0
37481,37739,2006,0.0
37482,37739,2007,0.0
37483,37739,2008,0.0
37484,37739,2009,0.0
37485,37739,2010,0.0
37486,37739,2011,0.0
37487,37739,2012,0.0
37488,37739,2013,0.0
37489,37739,2014,0.0
37490,37739,2015,0.0
37491,37739,2016,0.0
37492,37739,2017,0.0
37493,37739,2018,0.0
37494,37739,2019,0.0
37495,37189,2000,0.0
37496,37189,2001,0.0
37497,37189,2002,0.0
37498,37189,2003,0.0
37499,37189,2004,0.0
37500,37189,2005,0.0
37501,37189,2006,0.0
37502,37189,2007,0.0
37503,37189,2008,0.0
37504,37189,2009,0.0
37505,37189,2010,0.0
37506,37189,2011,0.0
37507,37189,2012,0.0
37508,37189,2013,0.0
37509,37189,2014,0.0
37510,37189,2015,0.0
37511,37189,2016,0.0
37512,37189,2017,0.0
37513,37189,2018,0.0
37514,37189,2019,0.0
37515,52527,2012,0.0
37516,52527,2013,0.0
37517,52527,2014,0.0
37518,52527,2015,0.0
37519,52527,2016,0.0
37520,52527,2017,0.0
37521,52527,2018,0.0
37522,52527,2019,0.0
37523,37176,2000,0.0
37524,37176,2001,0.0
37525,37176,2002,0.0
37526,37176,2003,0.0
37527,37176,2004,0.0
37528,37176,2005,0.0
37529,37176,2006,0.0
37530,37176,2007,0.0
37531,37176,2008,0.0
37532,37176,2009,0.0
37533,37176,2010,0.0
37534,37176,2011,0.0
37535,37176,2012,0.0
37536,37176,2013,0.0
37537,37176,2014,0.0
37538,37176,2015,0.0
37539,37176,2016,0.0
37540,37176,2017,0.0
37541,37176,2018,0.0
37542,37176,2019,0.0
37543,37524,2000,0.0
37544,37524,2001,0.0
37545,37524,2002,0.0
37546,37524,2003,0.0
37547,37524,2004,0.0
37548,37524,2005,0.0
37549,37524,2006,0.0
37550,37524,2007,0.0
37551,37524,2008,0.0
37552,37524,2009,0.0
37553,37524,2010,0.0
37554,37524,2011,0.0
37555,37524,2012,0.0
37556,37524,2013,0.0
37557,37524,2014,0.0
37558,37524,2015,0.0
37559,37524,2016,0.0
37560,37524,2017,0.0
37561,37524,2018,0.0
37562,37524,2019,0.0
37563,925,2000,0.0
37564,925,2001,0.0
37565,925,2002,0.0
37566,925,2003,0.0
37567,925,2004,0.0
37568,925,2005,0.0
37569,925,2006,0.0
37570,925,2007,0.0
37571,925,2008,0.0
37572,925,2009,0.0
37573,925,2010,0.0
37574,925,2011,0.0
37575,925,2012,0.0
37576,925,2013,0.0
37577,925,2014,0.0
37578,925,2015,0.0
37579,925,2016,0.0
37580,925,2017,0.0
37581,925,2018,0.0
37582,925,2019,0.0
37583,37523,2000,0.0
37584,37523,2001,0.0
37585,38432,2000,0.0
37586,38432,2001,0.0
37587,38432,2002,0.0
37588,38432,2003,0.0
37589,38432,2004,0.0
37590,38432,2005,0.0
37591,38432,2006,0.0
37592,38432,2007,0.0
37593,38432,2008,0.0
37594,38432,2009,0.0
37595,38432,2010,0.0
37596,38432,2011,0.0
37597,38432,2012,0.0
37598,38432,2013,0.0
37599,38432,2014,0.0
37600,38432,2015,0.0
37601,38432,2016,0.0
37602,38432,2017,0.0
37603,38432,2018,0.0
37604,38432,2019,0.0
37605,37528,2000,0.0
37606,37528,2001,0.0
37607,37528,2002,0.0
37608,37528,2003,0.0
37609,37528,2004,0.0
37610,37528,2005,0.0
37611,37528,2006,0.0
37612,37528,2007,0.0
37613,37528,2008,0.0
37614,37528,2009,0.0
37615,37528,2010,0.0
37616,37528,2011,0.0
37617,37528,2012,0.0
37618,37528,2013,0.0
37619,37528,2014,0.0
37620,37528,2015,0.0
37621,37528,2016,0.0
37622,37528,2017,0.0
37623,37528,2018,0.0
37624,37528,2019,0.0
37625,37496,2000,0.0
37626,37496,2001,0.0
37627,37496,2004,0.0
37628,37496,2005,0.0
37629,37496,2006,0.0
37630,37496,2007,0.0
37631,37496,2008,0.0
37632,37496,2009,0.0
37633,37496,2010,0.0
37634,37496,2011,0.0
37635,37496,2012,0.0
37636,37496,2013,0.0
37637,37496,2014,0.0
37638,37496,2015,0.0
37639,37496,2016,0.0
37640,37496,2017,0.0
37641,37496,2018,0.0
37642,37496,2019,0.0
37643,37726,2000,0.0
37644,37726,2001,0.0
37645,37726,2002,0.0
37646,37726,2003,0.0
37647,37726,2004,0.0
37648,37726,2005,0.0
37649,37726,2006,0.0
37650,37726,2007,0.0
37651,37726,2008,0.0
37652,37726,2009,0.0
37653,37726,2010,0.0
37654,37726,2011,0.0
37655,37726,2012,0.0
37656,37726,2013,0.0
37657,37726,2014,0.0
37658,37726,2015,0.0
37659,37726,2016,0.0
37660,37726,2017,0.0
37661,37726,2018,0.0
37662,37726,2019,0.0
37663,37718,2000,0.0
37664,37718,2001,0.0
37665,37718,2002,0.0
37666,37718,2003,0.0
37667,37718,2004,0.0
37668,37718,2005,0.0
37669,37718,2006,0.0
37670,37718,2007,0.0
37671,37718,2008,0.0
37672,37718,2009,0.0
37673,37718,2010,0.0
37674,37718,2011,0.0
37675,37718,2012,0.0
37676,37718,2013,0.0
37677,37718,2014,0.0
37678,37718,2015,0.0
37679,37718,2016,0.0
37680,37718,2017,0.0
37681,37718,2018,0.0
37682,37718,2019,0.0
37683,54457,2013,0.0
37684,54457,2014,0.0
37685,37727,2000,0.0
37686,37727,2001,0.0
37687,37727,2002,0.0
37688,37727,2003,0.0
37689,37727,2004,0.0
37690,37727,2005,0.0
37691,37727,2006,0.0
37692,37727,2007,0.0
37693,37727,2008,0.0
37694,37727,2009,0.0
37695,37727,2010,0.0
37696,37727,2011,0.0
37697,37727,2012,0.0
37698,37727,2013,0.0
37699,37727,2014,0.0
37700,37727,2015,0.0
37701,37727,2016,0.0
37702,37727,2017,0.0
37703,37727,2018,0.0
37704,37727,2019,0.0
37705,50724,2006,0.0
37706,50724,2007,0.0
37707,50724,2008,0.0
37708,50724,2009,0.0
37709,37660,2000,0.0
37710,37660,2001,0.0
37711,37660,2002,0.0
37712,37660,2003,0.0
37713,37660,2004,0.0
37714,37660,2005,0.0
37715,37660,2006,0.0
37716,37660,2007,0.0
37717,37660,2008,0.0
37718,37660,2009,0.0
37719,37660,2010,0.0
37720,37660,2011,0.0
37721,37660,2012,0.0
37722,37660,2013,0.0
37723,37660,2014,0.0
37724,37660,2015,0.0
37725,37660,2016,0.0
37726,37660,2017,0.0
37727,37660,2018,0.0
37728,37660,2019,0.0
37729,37672,2008,0.0
37730,37672,2009,0.0
37731,37672,2013,0.0
37732,37672,2014,0.0
37733,37672,2016,0.0
37734,37672,2017,0.0
37735,37672,2018,0.0
37736,37672,2019,0.0
37737,37731,2000,0.0
37738,37731,2001,0.0
37739,37731,2002,0.0
37740,37731,2003,0.0
37741,37731,2004,0.0
37742,37731,2005,0.0
37743,37731,2006,0.0
37744,37731,2007,0.0
37745,37731,2008,0.0
37746,37731,2009,0.0
37747,37731,2010,0.0
37748,37731,2011,0.0
37749,37731,2012,0.0
37750,37731,2013,0.0
37751,37731,2014,0.0
37752,37731,2015,0.0
37753,37731,2016,0.0
37754,37731,2017,0.0
37755,37731,2018,0.0
37756,37659,2000,0.0
37757,37659,2001,0.0
37758,37659,2002,0.0
37759,37659,2003,0.0
37760,37659,2004,0.0
37761,37659,2005,0.0
37762,37659,2006,0.0
37763,37659,2007,0.0
37764,37659,2008,0.0
37765,37659,2009,0.0
37766,37659,2010,0.0
37767,37659,2011,0.0
37768,37659,2012,0.0
37769,37659,2013,0.0
37770,37659,2014,0.0
37771,37659,2015,0.0
37772,37659,2016,0.0
37773,37659,2017,0.0
37774,37659,2018,0.0
37775,37659,2019,0.0
37776,42909,2002,0.0
37777,42909,2003,0.0
37778,42909,2004,0.0
37779,42909,2005,0.0
37780,42909,2006,0.0
37781,37707,2000,0.0
37782,37707,2001,0.0
37783,37707,2002,0.0
37784,37707,2003,0.0
37785,37707,2004,0.0
37786,37707,2005,0.0
37787,37707,2006,0.0
37788,37707,2007,0.0
37789,37707,2008,0.0
37790,37707,2009,0.0
37791,37707,2010,0.0
37792,37707,2011,0.0
37793,37707,2012,0.0
37794,37707,2013,0.0
37795,37707,2014,0.0
37796,37707,2015,0.0
37797,37707,2016,0.0
37798,37707,2017,0.0
37799,37707,2018,0.0
37800,37715,2000,0.0
37801,37715,2001,0.0
37802,37715,2002,0.0
37803,37715,2003,0.0
37804,37715,2004,0.0
37805,37715,2005,0.0
37806,37715,2006,0.0
37807,37715,2007,0.0
37808,37715,2008,0.0
37809,37715,2009,0.0
37810,37715,2010,0.0
37811,37715,2011,0.0
37812,37715,2012,0.0
37813,37715,2013,0.0
37814,37715,2014,0.0
37815,37715,2015,0.0
37816,37715,2016,0.0
37817,37715,2017,0.0
37818,37715,2018,0.0
37819,37715,2019,0.0
37820,37666,2000,0.0
37821,37666,2001,0.0
37822,37666,2002,0.0
37823,37666,2003,0.0
37824,37666,2004,0.0
37825,37666,2005,0.0
37826,37666,2006,0.0
37827,37666,2007,0.0
37828,37666,2008,0.0
37829,37666,2009,0.0
37830,37666,2010,0.0
37831,37666,2011,0.0
37832,37666,2012,0.0
37833,37666,2013,0.0
37834,37666,2014,0.0
37835,37666,2015,0.0
37836,37666,2016,0.0
37837,37666,2017,0.0
37838,37666,2018,0.0
37839,37666,2019,0.0
37840,37730,2000,0.0
37841,37730,2001,0.0
37842,37730,2002,0.0
37843,37730,2003,0.0
37844,37730,2004,0.0
37845,37730,2005,0.0
37846,37730,2006,0.0
37847,37730,2007,0.0
37848,37730,2008,0.0
37849,37730,2009,0.0
37850,37730,2010,0.0
37851,37730,2011,0.0
37852,37730,2012,0.0
37853,37745,2000,0.0
37854,37745,2001,0.0
37855,37745,2002,1.0
37856,37932,2000,0.0
37857,37932,2001,0.0
37858,37932,2002,0.0
37859,37932,2003,0.0
37860,37932,2004,0.0
37861,37932,2005,0.0
37862,37932,2006,0.0
37863,37932,2007,0.0
37864,37932,2008,0.0
37865,37932,2009,0.0
37866,37932,2010,0.0
37867,37932,2011,0.0
37868,37932,2012,0.0
37869,37932,2013,0.0
37870,37932,2014,0.0
37871,37932,2015,0.0
37872,37932,2016,0.0
37873,37932,2017,0.0
37874,37932,2018,0.0
37875,37932,2019,0.0
37876,37913,2000,0.0
37877,37913,2001,0.0
37878,37913,2002,0.0
37879,37913,2003,0.0
37880,37913,2004,0.0
37881,37913,2005,0.0
37882,37913,2006,0.0
37883,37913,2007,0.0
37884,37913,2008,0.0
37885,37913,2009,0.0
37886,37913,2010,0.0
37887,37913,2011,0.0
37888,37913,2012,0.0
37889,37913,2013,0.0
37890,37913,2014,0.0
37891,37913,2015,0.0
37892,37913,2016,0.0
37893,37913,2017,0.0
37894,37913,2018,0.0
37895,37913,2019,0.0
37896,56071,2018,0.0
37897,56071,2019,0.0
37898,37957,2000,0.0
37899,37957,2001,0.0
37900,37957,2002,0.0
37901,37957,2003,0.0
37902,37957,2004,0.0
37903,37957,2005,0.0
37904,37957,2006,0.0
37905,37957,2007,0.0
37906,37957,2008,0.0
37907,37957,2009,0.0
37908,37957,2010,0.0
37909,37957,2011,0.0
37910,37957,2012,0.0
37911,37957,2013,0.0
37912,37957,2014,0.0
37913,37957,2015,0.0
37914,37957,2016,0.0
37915,37957,2017,0.0
37916,37952,2000,0.0
37917,37952,2001,0.0
37918,37952,2002,0.0
37919,37952,2003,0.0
37920,37952,2004,0.0
37921,37952,2005,0.0
37922,37952,2006,0.0
37923,37952,2007,0.0
37924,37952,2008,0.0
37925,37952,2009,0.0
37926,37952,2010,0.0
37927,37952,2011,0.0
37928,37952,2012,0.0
37929,37952,2013,0.0
37930,37952,2014,0.0
37931,37952,2015,0.0
37932,37952,2016,0.0
37933,37952,2017,0.0
37934,37952,2018,0.0
37935,37952,2019,0.0
37936,37915,2000,0.0
37937,37915,2001,0.0
